Date,lat,long
12,49.189,-2.193
12,49.189,-2.193
12,49.189,-2.193
12,49.198,-2.139
12,49.184,-2.181
12,49.184,-2.181
12,49.184,-2.181
12,49.184,-2.181
12,49.205,-2.194
12,49.199,-2.021
12,49.199,-2.021
12,49.181,-2.238
12,49.181,-2.238
12,49.232,-2.202
12,49.232,-2.202
12,49.187,-2.170
12,49.187,-2.170
12,49.183,-2.109
12,49.183,-2.109
12,49.167,-2.062
12,49.167,-2.062
12,49.183,-2.109
12,49.183,-2.109
12,49.183,-2.109
12,49.187,-2.170
12,49.183,-2.109
12,49.183,-2.109
12,49.187,-2.170
12,49.187,-2.170
12,49.183,-2.109
12,49.183,-2.109
12,49.246,-2.139
12,49.246,-2.139
12,49.197,-2.028
12,49.184,-2.227
12,49.184,-2.227
12,49.183,-2.109
12,49.183,-2.109
12,49.169,-2.047
12,49.169,-2.047
12,49.245,-2.134
12,49.245,-2.134
12,49.184,-2.227
12,49.196,-2.157
12,49.196,-2.157
12,49.196,-2.157
12,49.183,-2.109
12,49.213,-2.182
12,49.197,-2.084
12,49.190,-2.202
12,49.189,-2.118
12,49.189,-2.118
12,49.195,-2.090
12,49.191,-2.199
12,49.191,-2.199
12,49.217,-2.114
12,49.184,-2.203
12,49.185,-2.198
12,49.185,-2.198
12,49.188,-2.193
12,49.188,-2.193
12,49.188,-2.193
12,49.167,-2.043
12,49.198,-2.113
12,49.198,-2.113
12,49.181,-2.099
01,49.205,-2.194
01,49.184,-2.181
01,49.184,-2.181
01,49.199,-2.021
01,49.199,-2.021
01,49.194,-2.127
01,49.167,-2.064
01,49.170,-2.083
01,49.166,-2.069
01,49.166,-2.069
01,49.166,-2.069
01,49.187,-2.175
01,49.187,-2.175
01,49.205,-2.194
01,49.205,-2.194
01,49.167,-2.079
01,49.167,-2.079
01,49.183,-2.102
01,49.196,-2.157
01,49.196,-2.157
01,49.172,-2.173
01,49.172,-2.173
01,49.172,-2.173
01,49.187,-2.169
01,49.205,-2.194
01,49.168,-2.080
01,49.168,-2.080
01,49.235,-2.045
01,49.235,-2.045
01,49.198,-2.113
01,49.197,-2.028
01,49.197,-2.028
01,49.197,-2.028
01,49.235,-2.045
01,49.235,-2.045
01,49.235,-2.045
01,49.18,-2.175
01,49.184,-2.109
01,49.184,-2.109
01,49.184,-2.109
01,49.183,-2.109
01,49.196,-2.157
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.178,-2.091
01,49.186,-2.039
01,49.196,-2.155
01,49.196,-2.155
01,49.186,-2.115
01,49.179,-2.035
01,49.215,-2.224
01,49.201,-2.196
01,49.198,-2.223
01,49.208,-2.065
01,49.208,-2.065
01,49.195,-2.131
01,49.195,-2.131
01,49.217,-2.050
01,49.217,-2.050
01,49.231,-2.115
01,49.188,-2.193
01,49.212,-2.059
01,49.199,-2.021
01,49.208,-2.066
01,49.167,-2.061
01,49.167,-2.061
01,49.167,-2.061
01,49.199,-2.021
01,49.192,-2.166
01,49.191,-2.199
01,49.196,-2.155
01,49.169,-2.084
01,49.173,-2.088
01,49.166,-2.039
01,49.182,-2.096
01,49.182,-2.096
01,49.183,-2.109
01,49.200,-2.196
01,49.200,-2.196
01,49.174,-2.089
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.246,-2.139
01,49.183,-2.109
01,49.183,-2.109
01,49.172,-2.031
01,49.172,-2.031
01,49.246,-2.139
01,49.183,-2.109
01,49.186,-2.039
01,49.186,-2.039
01,49.205,-2.194
01,49.206,-2.194
01,49.205,-2.194
01,49.177,-2.104
01,49.205,-2.194
01,49.179,-2.035
01,49.229,-2.073
01,49.205,-2.194
01,49.205,-2.194
01,49.198,-2.135
01,49.186,-2.115
01,49.204,-2.189
01,49.204,-2.189
01,49.167,-2.079
01,49.167,-2.079
01,49.167,-2.079
01,49.167,-2.079
01,49.167,-2.079
01,49.182,-2.101
01,49.204,-2.189
01,49.194,-2.127
01,49.194,-2.127
01,49.204,-2.189
01,49.167,-2.079
01,49.167,-2.079
01,49.167,-2.079
01,49.194,-2.198
01,49.229,-2.073
01,49.229,-2.073
01,49.229,-2.073
01,49.229,-2.073
01,49.229,-2.073
01,49.196,-2.155
01,49.185,-2.195
01,49.168,-2.080
01,49.168,-2.080
01,49.168,-2.080
01,49.205,-2.194
01,49.205,-2.194
01,49.205,-2.194
01,49.182,-2.084
01,49.182,-2.084
01,49.173,-2.088
01,49.167,-2.082
01,49.167,-2.082
01,49.177,-2.089
01,49.196,-2.031
01,49.169,-2.084
01,49.169,-2.084
01,49.188,-2.215
01,49.193,-2.034
01,49.193,-2.034
01,49.231,-2.154
01,49.231,-2.154
01,49.231,-2.154
01,49.188,-2.189
01,49.196,-2.152
01,49.196,-2.152
01,49.177,-2.104
01,49.182,-2.109
01,49.182,-2.109
01,49.182,-2.109
01,49.182,-2.109
01,49.232,-2.202
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.183,-2.109
01,49.176,-2.041
01,49.173,-2.054
01,49.169,-2.029
01,49.169,-2.029
01,49.213,-2.182
01,49.213,-2.182
01,49.213,-2.182
01,49.189,-2.209
01,49.189,-2.209
01,49.194,-2.127
01,49.194,-2.127
01,49.194,-2.127
01,49.186,-2.115
01,49.186,-2.115
01,49.182,-2.108
01,49.182,-2.108
01,49.205,-2.194
01,49.205,-2.194
01,49.205,-2.194
01,49.205,-2.194
01,49.205,-2.194
01,49.205,-2.194
01,49.191,-2.121
01,49.205,-2.194
01,49.191,-2.121
01,49.205,-2.194
01,49.205,-2.194
01,49.18,-2.103
01,49.229,-2.073
01,49.229,-2.073
01,49.229,-2.073
01,49.229,-2.073
01,49.229,-2.073
01,49.177,-2.098
01,49.177,-2.098
01,49.201,-2.196
01,49.185,-2.193
01,49.177,-2.096
02,49.191,-2.199
02,49.191,-2.199
02,49.191,-2.200
02,49.197,-2.134
02,49.199,-2.021
02,49.199,-2.021
02,49.199,-2.021
02,49.172,-2.173
02,49.172,-2.173
02,49.188,-2.188
02,49.168,-2.079
02,49.164,-2.073
02,49.183,-2.110
02,49.183,-2.110
02,49.183,-2.110
02,49.183,-2.110
02,49.196,-2.157
02,49.184,-2.109
02,49.184,-2.109
02,49.167,-2.079
02,49.167,-2.079
02,49.167,-2.079
02,49.167,-2.079
02,49.183,-2.102
02,49.183,-2.109
02,49.184,-2.109
02,49.168,-2.080
02,49.197,-2.029
02,49.197,-2.029
02,49.235,-2.045
02,49.235,-2.045
02,49.198,-2.146
02,49.198,-2.146
02,49.183,-2.110
02,49.187,-2.170
02,49.187,-2.170
02,49.188,-2.170
02,49.188,-2.170
02,49.183,-2.110
02,49.169,-2.084
02,49.169,-2.084
02,49.186,-2.039
02,49.188,-2.098
02,49.188,-2.098
02,49.196,-2.155
02,49.188,-2.170
02,49.191,-2.099
02,49.188,-2.170
02,49.188,-2.170
02,49.188,-2.170
02,49.186,-2.115
02,49.186,-2.115
02,49.186,-2.115
02,49.199,-2.021
02,49.217,-2.051
02,49.217,-2.051
02,49.217,-2.051
02,49.217,-2.051
02,49.217,-2.051
02,49.194,-2.127
02,49.198,-2.197
02,49.187,-2.170
02,49.187,-2.170
02,49.187,-2.170
02,49.199,-2.021
02,49.191,-2.121
02,49.196,-2.157
02,49.189,-2.197
02,49.189,-2.197
02,49.169,-2.052
02,49.184,-2.180
02,49.167,-2.061
02,49.209,-2.062
02,49.167,-2.064
02,49.183,-2.049
02,49.183,-2.049
02,49.199,-2.021
02,49.199,-2.021
02,49.188,-2.170
02,49.188,-2.170
02,49.169,-2.084
02,49.171,-2.086
02,49.171,-2.086
02,49.187,-2.170
02,49.176,-2.092
02,49.188,-2.175
02,49.196,-2.152
02,49.196,-2.152
02,49.206,-2.194
02,49.206,-2.194
02,49.206,-2.194
02,49.198,-2.146
02,49.198,-2.146
02,49.206,-2.194
02,49.206,-2.194
02,49.183,-2.109
02,49.183,-2.109
02,49.183,-2.109
02,49.183,-2.11
02,49.183,-2.11
02,49.183,-2.109
02,49.183,-2.109
02,49.182,-2.083
02,49.206,-2.194
02,49.198,-2.140
02,49.206,-2.194
02,49.183,-2.110
02,49.183,-2.110
02,49.177,-2.088
02,49.229,-2.073
02,49.229,-2.073
02,49.206,-2.194
02,49.179,-2.035
02,49.170,-2.083
02,49.179,-2.035
02,49.195,-2.131
02,49.195,-2.131
02,49.186,-2.115
02,49.186,-2.115
02,49.186,-2.115
02,49.186,-2.115
02,49.194,-2.127
02,49.167,-2.079
02,49.235,-2.172
02,49.235,-2.172
02,49.194,-2.198
02,49.194,-2.198
02,49.195,-2.159
02,49.195,-2.159
02,49.191,-2.199
02,49.191,-2.199
02,49.191,-2.199
02,49.191,-2.199
02,49.177,-2.089
02,49.177,-2.089
02,49.227,-2.069
02,49.245,-2.199
02,49.245,-2.199
02,49.245,-2.199
02,49.187,-2.170
02,49.187,-2.170
02,49.187,-2.170
02,49.183,-2.109
02,49.199,-2.021
02,49.250,-2.168
02,49.181,-2.238
02,49.181,-2.238
02,49.188,-2.180
02,49.183,-2.109
02,49.183,-2.109
02,49.176,-2.092
02,49.183,-2.109
02,49.177,-2.096
02,49.232,-2.202
02,49.232,-2.202
02,49.187,-2.170
02,49.187,-2.170
02,49.183,-2.109
02,49.196,-2.031
02,49.227,-2.198
02,49.193,-2.034
02,49.246,-2.139
02,49.190,-2.038
02,49.190,-2.038
02,49.216,-2.184
02,49.187,-2.216
02,49.186,-2.039
02,49.186,-2.039
02,49.245,-2.125
02,49.198,-2.140
02,49.198,-2.135
02,49.198,-2.135
02,49.186,-2.039
02,49.206,-2.194
02,49.182,-2.102
02,49.235,-2.112
02,49.194,-2.127
02,49.173,-2.089
02,49.229,-2.073
02,49.229,-2.073
02,49.204,-2.189
02,49.204,-2.189
02,49.169,-2.048
02,49.199,-2.021
02,49.199,-2.021
02,49.199,-2.021
02,49.199,-2.021
02,49.199,-2.021
03,49.194,-2.198
03,49.194,-2.198
03,49.199,-2.021
03,49.194,-2.127
03,49.194,-2.198
03,49.194,-2.198
03,49.189,-2.197
03,49.183,-2.109
03,49.183,-2.109
03,49.183,-2.109
03,49.183,-2.109
03,49.199,-2.021
03,49.167,-2.062
03,49.189,-2.118
03,49.205,-2.194
03,49.205,-2.194
03,49.183,-2.109
03,49.199,-2.021
03,49.167,-2.082
03,49.183,-2.102
03,49.235,-2.045
03,49.187,-2.110
03,49.168,-2.080
03,49.197,-2.028
03,49.183,-2.102
03,49.196,-2.157
03,49.196,-2.157
03,49.196,-2.157
03,49.196,-2.157
03,49.183,-2.109
03,49.183,-2.109
03,49.234,-2.038
03,49.196,-2.157
03,49.187,-2.170
03,49.187,-2.170
03,49.187,-2.170
03,49.187,-2.170
03,49.187,-2.170
03,49.177,-2.096
03,49.193,-2.034
03,49.237,-2.234
03,49.237,-2.234
03,49.198,-2.145
03,49.186,-2.039
03,49.198,-2.139
03,49.240,-2.249
03,49.240,-2.249
03,49.240,-2.249
03,49.240,-2.249
03,49.194,-2.198
03,49.172,-2.031
03,49.191,-2.199
03,49.189,-2.118
03,49.177,-2.096
03,49.183,-2.037
03,49.199,-2.079
03,49.209,-2.063
03,49.187,-2.170
03,49.194,-2.127
03,49.169,-2.055
03,49.205,-2.222
03,49.205,-2.222
03,49.192,-2.166
03,49.192,-2.166
03,49.192,-2.166
03,49.167,-2.082
03,49.213,-2.182
03,49.213,-2.182
03,49.196,-2.157
03,49.180,-2.096
03,49.173,-2.088
03,49.173,-2.088
03,49.173,-2.088
03,49.183,-2.11
03,49.183,-2.11
03,49.183,-2.110
03,49.183,-2.110
03,49.183,-2.110
03,49.183,-2.110
03,49.183,-2.11
03,49.183,-2.11
03,49.183,-2.109
03,49.183,-2.109
03,49.183,-2.11
03,49.183,-2.110
03,49.229,-2.073
03,49.229,-2.073
03,49.232,-2.202
03,49.183,-2.110
03,49.183,-2.109
03,49.187,-2.170
03,49.187,-2.170
03,49.183,-2.109
03,49.183,-2.109
03,49.183,-2.109
03,49.183,-2.109
03,49.183,-2.109
03,49.229,-2.073
03,49.229,-2.073
03,49.183,-2.109
03,49.183,-2.109
03,49.186,-2.115
03,49.186,-2.115
03,49.201,-2.196
03,49.229,-2.073
03,49.229,-2.073
03,49.229,-2.073
03,49.229,-2.073
03,49.194,-2.198
03,49.189,-2.118
03,49.182,-2.102
03,49.196,-2.133
03,49.181,-2.238
03,49.199,-2.021
03,49.199,-2.021
03,49.205,-2.194
03,49.235,-2.167
03,49.187,-2.169
03,49.187,-2.169
03,49.187,-2.169
03,49.187,-2.169
03,49.187,-2.169
03,49.187,-2.169
03,49.196,-2.031
03,49.167,-2.082
03,49.187,-2.169
03,49.187,-2.169
03,49.198,-2.139
03,49.192,-2.166
03,49.174,-2.089
03,49.169,-2.051
03,49.232,-2.202
03,49.192,-2.166
03,49.192,-2.166
03,49.186,-2.039
03,49.199,-2.021
03,49.196,-2.157
03,49.208,-2.066
03,49.206,-2.194
03,49.205,-2.194
03,49.205,-2.194
03,49.205,-2.194
03,49.196,-2.157
03,49.196,-2.157
03,49.183,-2.109
03,49.205,-2.194
03,49.205,-2.194
03,49.205,-2.194
03,49.205,-2.194
03,49.205,-2.194
03,49.205,-2.194
03,49.205,-2.194
03,49.205,-2.194
03,49.193,-2.034
03,49.205,-2.194
03,49.205,-2.194
03,49.183,-2.109
03,49.205,-2.194
03,49.205,-2.194
03,49.183,-2.109
03,49.213,-2.182
03,49.213,-2.182
03,49.213,-2.182
03,49.187,-2.170
03,49.231,-2.155
03,49.231,-2.155
03,49.208,-2.175
03,49.181,-2.108
03,49.181,-2.108
03,49.169,-2.029
03,49.194,-2.127
03,49.182,-2.102
03,49.205,-2.194
03,49.205,-2.194
03,49.191,-2.199
03,49.191,-2.199
03,49.199,-2.021
03,49.199,-2.021
03,49.199,-2.021
03,49.199,-2.021
03,49.185,-2.198
03,49.185,-2.198
03,49.199,-2.021
03,49.199,-2.021
03,49.194,-2.198
03,49.177,-2.088
04,49.196,-2.177
04,49.224,-2.020
04,49.224,-2.020
04,49.224,-2.020
04,49.236,-2.064
04,49.182,-2.102
04,49.196,-2.157
04,49.187,-2.170
04,49.187,-2.170
04,49.199,-2.021
04,49.199,-2.021
04,49.199,-2.021
04,49.199,-2.021
04,49.199,-2.021
04,49.199,-2.021
04,49.199,-2.021
04,49.224,-2.020
04,49.224,-2.020
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.110
04,49.198,-2.135
04,49.206,-2.194
04,49.206,-2.194
04,49.206,-2.194
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.197,-2.028
04,49.196,-2.157
04,49.196,-2.157
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.184,-2.180
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.177,-2.089
04,49.187,-2.170
04,49.187,-2.170
04,49.183,-2.109
04,49.187,-2.170
04,49.179,-2.035
04,49.175,-2.031
04,49.175,-2.031
04,49.198,-2.139
04,49.186,-2.115
04,49.217,-2.051
04,49.217,-2.051
04,49.204,-2.189
04,49.196,-2.155
04,49.196,-2.155
04,49.201,-2.196
04,49.187,-2.170
04,49.194,-2.127
04,49.183,-2.110
04,49.169,-2.048
04,49.191,-2.199
04,49.191,-2.199
04,49.198,-2.080
04,49.184,-2.113
04,49.184,-2.113
04,49.191,-2.199
04,49.167,-2.061
04,49.167,-2.061
04,49.176,-2.173
04,49.176,-2.173
04,49.181,-2.059
04,49.169,-2.084
04,49.182,-2.101
04,49.182,-2.101
04,49.182,-2.102
04,49.182,-2.102
04,49.182,-2.102
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.185,-2.193
04,49.187,-2.170
04,49.187,-2.170
04,49.187,-2.170
04,49.187,-2.170
04,49.187,-2.170
04,49.187,-2.170
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.206,-2.194
04,49.206,-2.194
04,49.206,-2.194
04,49.183,-2.109
04,49.183,-2.109
04,49.177,-2.102
04,49.183,-2.109
04,49.196,-2.157
04,49.196,-2.157
04,49.183,-2.110
04,49.204,-2.189
04,49.186,-2.115
04,49.229,-2.073
04,49.250,-2.168
04,49.250,-2.168
04,49.167,-2.079
04,49.167,-2.079
04,49.167,-2.079
04,49.179,-2.103
04,49.191,-2.199
04,49.194,-2.198
04,49.189,-2.118
04,49.245,-2.200
04,49.245,-2.200
04,49.245,-2.200
04,49.245,-2.200
04,49.191,-2.199
04,49.167,-2.061
04,49.177,-2.096
04,49.169,-2.084
04,49.173,-2.089
04,49.173,-2.089
04,49.191,-2.199
04,49.190,-2.200
04,49.171,-2.086
04,49.199,-2.021
04,49.199,-2.021
04,49.187,-2.170
04,49.187,-2.170
04,49.192,-2.166
04,49.177,-2.098
04,49.245,-2.129
04,49.245,-2.129
04,49.196,-2.157
04,49.205,-2.194
04,49.205,-2.194
04,49.196,-2.157
04,49.205,-2.194
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.183,-2.109
04,49.205,-2.194
04,49.205,-2.194
04,49.205,-2.194
04,49.205,-2.194
04,49.205,-2.194
04,49.205,-2.194
04,49.205,-2.194
04,49.196,-2.152
04,49.205,-2.194
04,49.183,-2.109
04,49.198,-2.080
04,49.205,-2.194
04,49.205,-2.194
04,49.205,-2.194
04,49.187,-2.170
04,49.187,-2.170
04,49.187,-2.170
04,49.183,-2.109
04,49.186,-2.039
04,49.186,-2.039
04,49.186,-2.039
04,49.213,-2.182
04,49.213,-2.182
04,49.213,-2.182
04,49.213,-2.182
04,49.189,-2.118
04,49.189,-2.118
04,49.189,-2.118
04,49.194,-2.199
04,49.194,-2.199
04,49.185,-2.198
04,49.191,-2.199
04,49.194,-2.109
04,49.189,-2.193
04,49.167,-2.061
04,49.229,-2.073
04,49.205,-2.194
04,49.205,-2.194
04,49.185,-2.195
04,49.185,-2.195
04,49.185,-2.193
04,49.198,-2.142
04,49.199,-2.021
04,49.199,-2.021
05,49.184,-2.193
05,49.185,-2.193
05,49.185,-2.193
05,49.164,-2.073
05,49.196,-2.133
05,49.199,-2.021
05,49.199,-2.021
05,49.164,-2.073
05,49.206,-2.182
05,49.206,-2.182
05,49.184,-2.108
05,49.205,-2.194
05,49.187,-2.170
05,49.187,-2.170
05,49.205,-2.194
05,49.187,-2.170
05,49.172,-2.173
05,49.205,-2.194
05,49.205,-2.194
05,49.205,-2.194
05,49.187,-2.170
05,49.187,-2.170
05,49.205,-2.194
05,49.205,-2.194
05,49.173,-2.088
05,49.173,-2.088
05,49.173,-2.088
05,49.172,-2.173
05,49.205,-2.194
05,49.183,-2.109
05,49.183,-2.109
05,49.235,-2.045
05,49.187,-2.110
05,49.187,-2.110
05,49.197,-2.135
05,49.205,-2.194
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.197,-2.028
05,49.197,-2.028
05,49.235,-2.045
05,49.205,-2.194
05,49.205,-2.194
05,49.205,-2.194
05,49.196,-2.157
05,49.183,-2.109
05,49.183,-2.109
05,49.168,-2.080
05,49.168,-2.080
05,49.168,-2.080
05,49.196,-2.031
05,49.196,-2.031
05,49.205,-2.194
05,49.168,-2.081
05,49.205,-2.194
05,49.229,-2.044
05,49.229,-2.044
05,49.174,-2.088
05,49.186,-2.039
05,49.174,-2.088
05,49.196,-2.157
05,49.196,-2.157
05,49.196,-2.157
05,49.192,-2.124
05,49.217,-2.050
05,49.217,-2.051
05,49.217,-2.051
05,49.177,-2.096
05,49.194,-2.198
05,49.194,-2.198
05,49.167,-2.061
05,49.167,-2.061
05,49.167,-2.061
05,49.209,-2.062
05,49.182,-2.110
05,49.167,-2.061
05,49.167,-2.061
05,49.167,-2.061
05,49.196,-2.155
05,49.194,-2.082
05,49.171,-2.064
05,49.171,-2.064
05,49.199,-2.021
05,49.199,-2.021
05,49.205,-2.194
05,49.183,-2.179
05,49.205,-2.194
05,49.187,-2.170
05,49.187,-2.170
05,49.187,-2.170
05,49.187,-2.170
05,49.187,-2.170
05,49.187,-2.170
05,49.187,-2.170
05,49.187,-2.170
05,49.187,-2.17
05,49.187,-2.17
05,49.187,-2.17
05,49.205,-2.194
05,49.183,-2.237
05,49.181,-2.102
05,49.185,-2.195
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.177,-2.088
05,49.196,-2.031
05,49.196,-2.031
05,49.196,-2.157
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.109
05,49.183,-2.11
05,49.183,-2.110
05,49.179,-2.035
05,49.197,-2.028
05,49.197,-2.028
05,49.182,-2.102
05,49.197,-2.028
05,49.177,-2.104
05,49.186,-2.115
05,49.229,-2.073
05,49.182,-2.098
05,49.182,-2.098
05,49.184,-2.181
05,49.245,-2.199
05,49.197,-2.028
05,49.197,-2.028
05,49.164,-2.079
05,49.206,-2.182
05,49.219,-2.053
05,49.219,-2.053
05,49.187,-2.170
05,49.188,-2.170
05,49.188,-2.170
05,49.232,-2.202
05,49.199,-2.021
05,49.199,-2.021
05,49.187,-2.169
05,49.187,-2.169
05,49.231,-2.154
05,49.222,-2.192
05,49.198,-2.080
05,49.176,-2.041
05,49.165,-2.031
05,49.227,-2.149
05,49.198,-2.135
05,49.198,-2.135
05,49.198,-2.135
05,49.198,-2.135
05,49.213,-2.182
05,49.191,-2.121
05,49.185,-2.198
05,49.185,-2.198
05,49.185,-2.198
05,49.166,-2.039
05,49.166,-2.039
05,49.185,-2.195
05,49.185,-2.193
05,49.198,-2.146
05,49.198,-2.146
06,49.183,-2.109
06,49.188,-2.175
06,49.183,-2.109
06,49.183,-2.109
06,49.183,-2.109
06,49.183,-2.109
06,49.183,-2.109
06,49.181,-2.108
06,49.233,-2.069
06,49.172,-2.173
06,49.172,-2.173
06,49.172,-2.173
06,49.187,-2.169
06,49.187,-2.169
06,49.187,-2.169
06,49.187,-2.169
06,49.187,-2.17
06,49.187,-2.170
06,49.187,-2.170
06,49.206,-2.194
06,49.183,-2.109
06,49.237,-2.054
06,49.205,-2.194
06,49.206,-2.194
06,49.167,-2.079
06,49.186,-2.115
06,49.198,-2.135
06,49.186,-2.039
06,49.167,-2.082
06,49.195,-2.131
06,49.182,-2.037
06,49.182,-2.037
06,49.177,-2.089
06,49.199,-2.023
06,49.167,-2.061
06,49.201,-2.196
06,49.169,-2.029
06,49.169,-2.029
06,49.194,-2.199
06,49.193,-2.035
06,49.196,-2.031
06,49.208,-2.066
06,49.208,-2.066
06,49.208,-2.066
06,49.187,-2.170
06,49.208,-2.066
06,49.192,-2.124
06,49.186,-2.039
06,49.186,-2.039
06,49.167,-2.061
06,49.182,-2.111
06,49.237,-2.168
06,49.187,-2.170
06,49.187,-2.170
06,49.182,-2.102
06,49.183,-2.082
06,49.183,-2.082
06,49.182,-2.102
06,49.179,-2.099
06,49.183,-2.110
06,49.199,-2.021
06,49.194,-2.127
06,49.183,-2.109
06,49.183,-2.109
06,49.183,-2.110
06,49.183,-2.110
06,49.183,-2.110
06,49.183,-2.110
06,49.199,-2.079
06,49.168,-2.079
06,49.177,-2.098
06,49.167,-2.079
06,49.245,-2.200
06,49.206,-2.194
06,49.205,-2.194
06,49.168,-2.080
06,49.196,-2.031
06,49.205,-2.194
06,49.205,-2.194
06,49.205,-2.194
06,49.205,-2.194
06,49.205,-2.194
06,49.186,-2.039
06,49.194,-2.198
06,49.232,-2.202
06,49.232,-2.202
06,49.191,-2.199
06,49.191,-2.199
06,49.191,-2.199
06,49.169,-2.048
06,49.228,-2.114
06,49.228,-2.114
06,49.187,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.188,-2.170
06,49.176,-2.092
06,49.183,-2.037
06,49.183,-2.037
06,49.177,-2.098
06,49.205,-2.194
06,49.205,-2.194
06,49.205,-2.194
06,49.183,-2.109
06,49.183,-2.109
06,49.183,-2.109
06,49.183,-2.109
06,49.183,-2.110
06,49.183,-2.110
06,49.198,-2.135
06,49.183,-2.110
06,49.183,-2.110
07,49.194,-2.127
07,49.199,-2.021
07,49.205,-2.194
07,49.205,-2.194
07,49.183,-2.109
07,49.183,-2.110
07,49.183,-2.110
07,49.199,-2.021
07,49.199,-2.021
07,49.199,-2.021
07,49.196,-2.157
07,49.196,-2.157
07,49.196,-2.157
07,49.196,-2.157
07,49.191,-2.109
07,49.191,-2.108
07,49.190,-2.038
07,49.193,-2.124
07,49.194,-2.109
07,49.194,-2.109
07,49.217,-2.050
07,49.217,-2.050
07,49.198,-2.113
07,49.182,-2.037
07,49.204,-2.189
07,49.167,-2.062
07,49.198,-2.197
07,49.198,-2.145
07,49.198,-2.145
07,49.169,-2.029
07,49.194,-2.198
07,49.191,-2.199
07,49.184,-2.181
07,49.184,-2.181
07,49.187,-2.169
07,49.187,-2.170
07,49.187,-2.170
07,49.187,-2.170
07,49.187,-2.170
07,49.182,-2.101
07,49.192,-2.166
07,49.177,-2.096
07,49.177,-2.096
07,49.177,-2.096
07,49.183,-2.103
07,49.195,-2.160
07,49.246,-2.139
07,49.246,-2.139
07,49.196,-2.157
07,49.177,-2.096
07,49.195,-2.131
07,49.183,-2.110
07,49.183,-2.110
07,49.183,-2.110
07,49.183,-2.110
07,49.183,-2.110
07,49.183,-2.110
07,49.183,-2.110
07,49.199,-2.021
07,49.194,-2.127
07,49.183,-2.110
07,49.183,-2.110
07,49.183,-2.110
07,49.183,-2.110
07,49.183,-2.110
07,49.196,-2.031
07,49.193,-2.035
07,49.206,-2.194
07,49.191,-2.199
07,49.191,-2.199
07,49.184,-2.181
07,49.167,-2.061
07,49.167,-2.061
07,49.181,-2.108
07,49.164,-2.079
07,49.196,-2.157
07,49.196,-2.157
07,49.198,-2.135
07,49.198,-2.135
08,49.167,-2.082
08,49.183,-2.109
08,49.183,-2.109
08,49.183,-2.110
08,49.183,-2.110
08,49.183,-2.110
08,49.205,-2.194
08,49.183,-2.110
08,49.205,-2.194
08,49.183,-2.109
08,49.183,-2.109
08,49.206,-2.194
08,49.206,-2.194
08,49.206,-2.194
08,49.194,-2.127
08,49.177,-2.089
08,49.206,-2.194
08,49.183,-2.110
08,49.183,-2.110
08,49.204,-2.189
08,49.183,-2.109
08,49.183,-2.109
08,49.183,-2.109
08,49.183,-2.110
08,49.201,-2.196
08,49.183,-2.110
08,49.191,-2.199
08,49.191,-2.199
08,49.183,-2.110
08,49.184,-2.181
08,49.181,-2.108
08,49.181,-2.108
08,49.186,-2.039
08,49.187,-2.170
08,49.187,-2.170
08,49.187,-2.170
08,49.177,-2.096
08,49.232,-2.202
08,49.232,-2.202
08,49.196,-2.157
08,49.217,-2.186
08,49.206,-2.194
08,49.206,-2.194
08,49.206,-2.194
